TPS,SKT T1 1,1/10/2013,2#0,Starwars 2 Groups,I
TPA,LGD,1/10/2013,2#0,Starwars 2 Groups,I
LGD,PE,1/15/2013,0#2,Starwars 2 Groups,I
SKT T1 1,AG,1/15/2013,0#2,Starwars 2 Groups,I
Royal,SG Ozone,1/15/2013,1#1,Starwars 2 Groups,I
WE,iG,1/15/2013,1#1,Starwars 2 Groups,I
Gambit,CJ Blaze,1/18/2013,0#1,IEM Season 7 Katowice,I
Gambit,Crs,1/18/2013,0#1,IEM Season 7 Katowice,I
MYM,CJ Blaze,1/18/2013,0#1,IEM Season 7 Katowice,I
MYM,Crs,1/18/2013,1#0,IEM Season 7 Katowice,I
Gambit,MYM,1/18/2013,1#0,IEM Season 7 Katowice,I
CJ Blaze,Crs,1/18/2013,1#0,IEM Season 7 Katowice,I
SK,CJ Frost,1/19/2013,0#1,IEM Season 7 Katowice,I
Fnatic,CJ Frost,1/19/2013,0#1,IEM Season 7 Katowice,I
SK,Fnatic,1/19/2013,0#1,Starwars 2 Groups,I
aL,CJ Frost,1/19/2013,0#1,IEM Season 7 Katowice,I
Fnatic,aL,1/19/2013,1#0,IEM Season 7 Katowice,I
SK,aL,1/19/2013,1#0,IEM Season 7 Katowice,I
CJ Blaze,Gambit,1/20/2013,0#2,IEM Season 7 Katowice,I
Gambit,CJ Frost,1/20/2013,2#0,IEM Season 7 Katowice,I
CJ Blaze,Fnatic,1/20/2013,2#1,IEM Season 7 Katowice,I
PE,TPA,1/22/2013,0#2,Starwars 2 Groups,I
TPS,iG,1/22/2013,1#1,Starwars 2 Groups,I
SG Ozone,LGD,1/22/2013,2#0,Starwars 2 Groups,I
iG,AG,1/22/2013,2#0,Starwars 2 Groups,I
SKT T1 1,WE,1/29/2013,0#2,Starwars 2 Groups,I
TPS,WE,1/29/2013,0#2,Starwars 2 Groups,I
PE,SG Ozone,1/29/2013,2#0,Starwars 2 Groups,I
TPA,Royal,1/29/2013,2#0,Starwars 2 Groups,I
paiN,MYM,1/31/2013,0#1,IEM Season 7 Sao Paulo,I
neXi,MYM,1/31/2013,0#1,IEM Season 7 Sao Paulo,I
paiN,M1,1/31/2013,0#1,IEM Season 7 Sao Paulo,I
paiN,neXi,1/31/2013,1#0,IEM Season 7 Sao Paulo,I
M1,MYM,1/31/2013,1#0,IEM Season 7 Sao Paulo,I
M1,neXi,1/31/2013,1#0,IEM Season 7 Sao Paulo,I
IM,Keyd,2/1/2013,0#1,IEM Season 7 Sao Paulo,I
Insight,Anexis,2/1/2013,0#1,IEM Season 7 Sao Paulo,I
Insight,IM,2/1/2013,0#1,IEM Season 7 Sao Paulo,I
Keyd,Anexis,2/1/2013,0#1,IEM Season 7 Sao Paulo,I
Insight,Keyd,2/1/2013,1#0,IEM Season 7 Sao Paulo,I
IM,Anexis,2/1/2013,1#0,IEM Season 7 Sao Paulo,I
Anexis,IM,2/2/2013,0#2,IEM Season 7 Sao Paulo,I
M1,Anexis,2/2/2013,1#2,IEM Season 7 Sao Paulo,I
IM,MYM,2/2/2013,2#0,IEM Season 7 Sao Paulo,I
TSM,CLG,2/7/2013,0#1,NA LCS Spring 2013,N
CLG,GGU,2/7/2013,1#0,NA LCS Spring 2013,N
Crs,d,2/7/2013,1#0,NA LCS Spring 2013,N
TSM,V,2/7/2013,1#0,NA LCS Spring 2013,N
GGU,Crs,2/8/2013,0#1,NA LCS Spring 2013,N
V,d,2/8/2013,0#1,NA LCS Spring 2013,N
Crs,CLG,2/8/2013,1#0,NA LCS Spring 2013,N
TSM,d,2/8/2013,1#0,NA LCS Spring 2013,N
SK,Fnatic,2/9/2013,0#1,EU LCS Spring 2013,E
Gambit,EG,2/9/2013,0#1,EU LCS Spring 2013,E
CW,EG,2/9/2013,0#1,EU LCS Spring 2013,E
Fnatic,GIANTS!,2/9/2013,1#0,EU LCS Spring 2013,E
SK,CW,2/9/2013,1#0,EU LCS Spring 2013,E
Gambit,Fnatic,2/9/2013,1#0,EU LCS Spring 2013,E
GIANTS!,Gambit,2/9/2013,1#0,EU LCS Spring 2013,E
SK,EG,2/9/2013,1#0,EU LCS Spring 2013,E
coL,Crs,2/14/2013,0#1,NA LCS Spring 2013,N
V,TSM,2/14/2013,0#1,NA LCS Spring 2013,N
d,MRN,2/14/2013,1#0,NA LCS Spring 2013,N
d,TSM,2/14/2013,1#0,NA LCS Spring 2013,N
Crs,V,2/15/2013,1#0,NA LCS Spring 2013,N
d,GGU,2/15/2013,1#0,NA LCS Spring 2013,N
GGU,V,2/15/2013,1#0,NA LCS Spring 2013,N
TSM,MRN,2/15/2013,1#0,NA LCS Spring 2013,N
CW,SK,2/16/2013,0#1,EU LCS Spring 2013,E
aAa,Gambit,2/16/2013,0#1,EU LCS Spring 2013,E
SK,DB,2/16/2013,0#1,EU LCS Spring 2013,E
EG,DB,2/16/2013,1#0,EU LCS Spring 2013,E
EG,SK,2/16/2013,1#0,EU LCS Spring 2013,E
EG,GIANTS!,2/16/2013,1#0,EU LCS Spring 2013,E
Gambit,CW,2/16/2013,1#0,EU LCS Spring 2013,E
GIANTS!,CW,2/16/2013,1#0,EU LCS Spring 2013,E
coL,V,2/21/2013,0#1,NA LCS Spring 2013,N
Crs,GGU,2/21/2013,1#0,NA LCS Spring 2013,N
d,CLG,2/21/2013,1#0,NA LCS Spring 2013,N
V,CLG,2/21/2013,1#0,NA LCS Spring 2013,N
GGU,coL,2/22/2013,0#1,NA LCS Spring 2013,N
MRN,V,2/22/2013,0#1,NA LCS Spring 2013,N
CLG,coL,2/22/2013,1#0,NA LCS Spring 2013,N
MRN,GGU,2/22/2013,1#0,NA LCS Spring 2013,N
CW,Fnatic,2/23/2013,0#1,EU LCS Spring 2013,E
EG,Fnatic,2/23/2013,0#1,EU LCS Spring 2013,E
DB,GIANTS!,2/23/2013,0#1,EU LCS Spring 2013,E
GIANTS!,aAa,2/23/2013,0#1,EU LCS Spring 2013,E
Gambit,GIANTS!,2/23/2013,1#0,EU LCS Spring 2013,E
aAa,CW,2/23/2013,1#0,EU LCS Spring 2013,E
Fnatic,aAa,2/23/2013,1#0,EU LCS Spring 2013,E
DB,CW,2/23/2013,1#0,EU LCS Spring 2013,E
PE,Royal,2/26/2013,1#1,Starwars 2 Groups,I
WE,NJWS,2/26/2013,2#0,Starwars 2 Groups,I
TPS,AG,2/26/2013,2#0,Starwars 2 Groups,I
iG,NJWS,2/26/2013,2#0,Starwars 2 Groups,I
CLG,MRN,2/27/2013,0#1,NA LCS Spring 2013,N
GGU,CLG,2/27/2013,0#1,NA LCS Spring 2013,N
GGU,TSM,2/27/2013,0#1,NA LCS Spring 2013,N
GGU,d,2/27/2013,0#1,NA LCS Spring 2013,N
CLG,V,2/27/2013,1#0,NA LCS Spring 2013,N
Crs,MRN,2/27/2013,1#0,NA LCS Spring 2013,N
Crs,coL,2/27/2013,1#0,NA LCS Spring 2013,N
d,V,2/27/2013,1#0,NA LCS Spring 2013,N
d,Crs,2/27/2013,1#0,NA LCS Spring 2013,N
MRN,TSM,2/27/2013,1#0,NA LCS Spring 2013,N
TSM,coL,2/27/2013,1#0,NA LCS Spring 2013,N
V,coL,2/27/2013,1#0,NA LCS Spring 2013,N
GGU,MRN,2/28/2013,0#1,NA LCS Spring 2013,N
CLG,Crs,2/28/2013,1#0,NA LCS Spring 2013,N
d,coL,2/28/2013,1#0,NA LCS Spring 2013,N
TSM,V,2/28/2013,1#0,NA LCS Spring 2013,N
GIANTS!,Fnatic,3/1/2013,0#1,EU LCS Spring 2013,E
GIANTS!,SK,3/1/2013,0#1,EU LCS Spring 2013,E
EG,Gambit,3/1/2013,0#1,EU LCS Spring 2013,E
Fnatic,CW,3/1/2013,0#1,EU LCS Spring 2013,E
EG,aAa,3/1/2013,0#1,EU LCS Spring 2013,E
Fnatic,Gambit,3/1/2013,0#1,EU LCS Spring 2013,E
GIANTS!,DB,3/1/2013,0#1,EU LCS Spring 2013,E
aAa,Fnatic,3/1/2013,0#1,EU LCS Spring 2013,E
SK,Gambit,3/1/2013,0#1,EU LCS Spring 2013,E
DB,SK,3/1/2013,0#1,EU LCS Spring 2013,E
Gambit,DB,3/1/2013,1#0,EU LCS Spring 2013,E
SK,aAa,3/1/2013,1#0,EU LCS Spring 2013,E
EG,CW,3/1/2013,1#0,EU LCS Spring 2013,E
Fnatic,DB,3/1/2013,1#0,EU LCS Spring 2013,E
CW,aAa,3/1/2013,1#0,EU LCS Spring 2013,E
SK,CW,3/1/2013,1#0,EU LCS Spring 2013,E
Gambit,aAa,3/1/2013,1#0,EU LCS Spring 2013,E
DB,EG,3/1/2013,1#0,EU LCS Spring 2013,E
CW,GIANTS!,3/1/2013,1#0,EU LCS Spring 2013,E
GIANTS!,EG,3/1/2013,1#0,EU LCS Spring 2013,E
coL,CLG,3/1/2013,0#1,NA LCS Spring 2013,N
MRN,d,3/1/2013,0#1,NA LCS Spring 2013,N
TSM,Crs,3/1/2013,0#1,NA LCS Spring 2013,N
V,GGU,3/1/2013,0#1,NA LCS Spring 2013,N
Royal,NJBS,3/5/2013,1#1,Starwars 2 Groups,I
WE,AG,3/5/2013,2#0,Starwars 2 Groups,I
SG Ozone,TPA,3/5/2013,2#0,Starwars 2 Groups,I
CJ Blaze,Gambit,3/6/2013,0#1,IEM Season 7 World Championship,I
Fnatic,IM,3/6/2013,0#1,IEM Season 7 World Championship,I
Fnatic,Gambit,3/6/2013,0#1,IEM Season 7 World Championship,I
IM,M1,3/6/2013,0#1,IEM Season 7 World Championship,I
IM,Gambit,3/6/2013,0#1,IEM Season 7 World Championship,I
M1,Gambit,3/6/2013,0#1,IEM Season 7 World Championship,I
paiN,Gambit,3/6/2013,0#1,IEM Season 7 World Championship,I
paiN,IM,3/6/2013,0#1,IEM Season 7 World Championship,I
paiN,CJ Blaze,3/6/2013,0#1,IEM Season 7 World Championship,I
paiN,Fnatic,3/6/2013,0#1,IEM Season 7 World Championship,I
CJ Blaze,IM,3/6/2013,1#0,IEM Season 7 World Championship,I
CJ Blaze,Fnatic,3/6/2013,1#0,IEM Season 7 World Championship,I
CJ Blaze,M1,3/6/2013,1#0,IEM Season 7 World Championship,I
M1,Fnatic,3/6/2013,1#0,IEM Season 7 World Championship,I
paiN,M1,3/6/2013,1#0,IEM Season 7 World Championship,I
Anexis,CJ Frost,3/7/2013,0#1,IEM Season 7 World Championship,I
CJ Frost,SKT T1 1,3/7/2013,0#1,IEM Season 7 World Championship,I
EG,SKT T1 1,3/7/2013,0#1,IEM Season 7 World Championship,I
MYM,SK,3/7/2013,0#1,IEM Season 7 World Championship,I
Anexis,SK,3/7/2013,1#0,IEM Season 7 World Championship,I
Anexis,SKT T1 1,3/7/2013,1#0,IEM Season 7 World Championship,I
Anexis,MYM,3/7/2013,1#0,IEM Season 7 World Championship,I
CJ Frost,EG,3/7/2013,1#0,IEM Season 7 World Championship,I
CJ Frost,SK,3/7/2013,1#0,IEM Season 7 World Championship,I
CJ Frost,MYM,3/7/2013,1#0,IEM Season 7 World Championship,I
EG,SK,3/7/2013,1#0,IEM Season 7 World Championship,I
EG,Anexis,3/7/2013,1#0,IEM Season 7 World Championship,I
MYM,EG,3/7/2013,1#0,IEM Season 7 World Championship,I
SKT T1 1,MYM,3/7/2013,1#0,IEM Season 7 World Championship,I
SKT T1 1,SK,3/7/2013,1#0,IEM Season 7 World Championship,I
Gambit,CJ Frost,3/8/2013,1#2,IEM Season 7 World Championship,I
CJ Blaze,Anexis,3/8/2013,2#0,IEM Season 7 World Championship,I
CJ Frost,M1,3/8/2013,2#0,IEM Season 7 World Championship,I
SKT T1 1,CJ Blaze,3/9/2013,0#2,IEM Season 7 World Championship,I
CJ Frost,CJ Blaze,3/9/2013,1#3,IEM Season 7 World Championship,I
LGD,NJBS,3/12/2013,0#2,Starwars 2 Groups,I
NJWS,AG,3/12/2013,2#0,Starwars 2 Groups,I
NJBS,PE,3/12/2013,2#0,Starwars 2 Groups,I
iG,SKT T1 1,3/12/2013,2#0,Starwars 2 Groups,I
coL,d,3/15/2013,1#0,NA LCS Spring 2013,N
Crs,CLG,3/15/2013,1#0,NA LCS Spring 2013,N
TSM,GGU,3/15/2013,1#0,NA LCS Spring 2013,N
V,MRN,3/15/2013,1#0,NA LCS Spring 2013,N
Spider,OMG,3/16/2013,0#1,LPL Spring 2013,C
PE,iG,3/16/2013,0#1,LPL Spring 2013,C
LM,WOA,3/16/2013,1#0,LPL Spring 2013,C
WE,Royal,3/16/2013,1#0,LPL Spring 2013,C
SK,aAa,3/16/2013,0#1,EU LCS Spring 2013,E
DB,aAa,3/16/2013,0#1,EU LCS Spring 2013,E
CW,Fnatic,3/16/2013,0#1,EU LCS Spring 2013,E
EG,DB,3/16/2013,1#0,EU LCS Spring 2013,E
Fnatic,EG,3/16/2013,1#0,EU LCS Spring 2013,E
SK,DB,3/16/2013,1#0,EU LCS Spring 2013,E
Fnatic,SK,3/16/2013,1#0,EU LCS Spring 2013,E
EG,aAa,3/16/2013,1#0,EU LCS Spring 2013,E
MRN,CLG,3/16/2013,0#1,NA LCS Spring 2013,N
coL,V,3/16/2013,1#0,NA LCS Spring 2013,N
Crs,TSM,3/16/2013,1#0,NA LCS Spring 2013,N
d,GGU,3/16/2013,1#0,NA LCS Spring 2013,N
Royal,OMG,3/17/2013,1#0,LPL Spring 2013,C
PE,LM,3/17/2013,1#0,LPL Spring 2013,C
iG,WOA,3/17/2013,1#0,LPL Spring 2013,C
WE,Spider,3/17/2013,1#0,LPL Spring 2013,C
CLG,GGU,3/17/2013,0#1,NA LCS Spring 2013,N
coL,TSM,3/17/2013,0#1,NA LCS Spring 2013,N
MRN,Crs,3/17/2013,0#1,NA LCS Spring 2013,N
V,d,3/17/2013,1#0,NA LCS Spring 2013,N
NJWS,TPS,3/19/2013,1#1,Starwars 2 Groups,I
TPA,NJBS,3/19/2013,1#1,Starwars 2 Groups,I
NJBS,SG Ozone,3/19/2013,2#0,Starwars 2 Groups,I
SKT T1 1,NJWS,3/19/2013,2#0,Starwars 2 Groups,I
CLG,d,3/21/2013,0#1,NA LCS Spring 2013,N
d,MRN,3/21/2013,1#0,NA LCS Spring 2013,N
TSM,coL,3/21/2013,1#0,NA LCS Spring 2013,N
TSM,MRN,3/21/2013,1#0,NA LCS Spring 2013,N
WE,OMG,3/22/2013,1#0,LPL Spring 2013,C
PE,WOA,3/22/2013,1#0,LPL Spring 2013,C
iG,LM,3/22/2013,1#0,LPL Spring 2013,C
CLG,V,3/22/2013,0#1,NA LCS Spring 2013,N
coL,MRN,3/22/2013,0#1,NA LCS Spring 2013,N
d,coL,3/22/2013,1#0,NA LCS Spring 2013,N
TSM,CLG,3/22/2013,1#0,NA LCS Spring 2013,N
Spider,LM,3/23/2013,0#1,LPL Spring 2013,C
Royal,iG,3/23/2013,0#1,LPL Spring 2013,C
Royal,Spider,3/23/2013,1#0,LPL Spring 2013,C
OMG,WOA,3/23/2013,1#0,LPL Spring 2013,C
WE,PE,3/23/2013,1#0,LPL Spring 2013,C
aAa,EG,3/23/2013,0#1,EU LCS Spring 2013,E
Gambit,Fnatic,3/23/2013,0#1,EU LCS Spring 2013,E
aAa,CW,3/23/2013,0#1,EU LCS Spring 2013,E
DB,Fnatic,3/23/2013,0#1,EU LCS Spring 2013,E
aAa,SK,3/23/2013,0#1,EU LCS Spring 2013,E
DB,Gambit,3/23/2013,0#1,EU LCS Spring 2013,E
SK,GIANTS!,3/23/2013,1#0,EU LCS Spring 2013,E
CW,DB,3/23/2013,1#0,EU LCS Spring 2013,E
Gambit,SK,3/23/2013,1#0,EU LCS Spring 2013,E
EG,GIANTS!,3/23/2013,1#0,EU LCS Spring 2013,E
CW,EG,3/23/2013,1#0,EU LCS Spring 2013,E
Fnatic,GIANTS!,3/23/2013,1#0,EU LCS Spring 2013,E
Beggars,SKT T1 2,3/23/2013,0#2,OGN Spring 2013 Qualifiers,K
SKT T1 1,IM 2,3/23/2013,2#1,OGN Spring 2013 Qualifiers,K
ahq.KR,VTG.M,3/23/2013,2#1,OGN Spring 2013 Qualifiers,K
Spider,WOA,3/24/2013,0#1,LPL Spring 2013,C
Royal,LM,3/24/2013,0#1,LPL Spring 2013,C
WE,iG,3/24/2013,0#1,LPL Spring 2013,C
OMG,PE,3/24/2013,1#0,LPL Spring 2013,C
NJ SWD,iG,3/26/2013,0#2,Starwars 2 Playoffs,I
WE,TPA,3/28/2013,2#0,Starwars 2 Playoffs,I
Spider,PE,3/29/2013,0#1,LPL Spring 2013,C
WE,LM,3/29/2013,1#0,LPL Spring 2013,C
Royal,WOA,3/29/2013,1#0,LPL Spring 2013,C
OMG,iG,3/29/2013,1#0,LPL Spring 2013,C
Royal,PE,3/30/2013,0#1,LPL Spring 2013,C
Spider,iG,3/30/2013,0#1,LPL Spring 2013,C
WE,WOA,3/30/2013,1#0,LPL Spring 2013,C
OMG,LM,3/30/2013,1#0,LPL Spring 2013,C
TSM,d,3/30/2013,0#1,NA LCS Spring 2013,N
CLG,Crs,3/30/2013,1#0,NA LCS Spring 2013,N
coL,MRN,3/30/2013,1#0,NA LCS Spring 2013,N
Crs,d,3/30/2013,1#0,NA LCS Spring 2013,N
GGU,V,3/30/2013,1#0,NA LCS Spring 2013,N
TSM,CLG,3/30/2013,1#0,NA LCS Spring 2013,N
LM,WOA,3/31/2013,0#1,LPL Spring 2013,C
Spider,OMG,3/31/2013,0#1,LPL Spring 2013,C
PE,iG,3/31/2013,0#1,LPL Spring 2013,C
WE,Royal,3/31/2013,1#0,LPL Spring 2013,C
coL,GGU,3/31/2013,0#1,NA LCS Spring 2013,N
GGU,TSM,3/31/2013,0#1,NA LCS Spring 2013,N
MRN,d,3/31/2013,0#1,NA LCS Spring 2013,N
V,Crs,3/31/2013,0#1,NA LCS Spring 2013,N
CLG,coL,3/31/2013,1#0,NA LCS Spring 2013,N
MRN,V,3/31/2013,1#0,NA LCS Spring 2013,N
Storm,VTG.M,4/2/2013,1#0,NLB Spring 2013 Gold,K
n.Die.Guts,CTU,4/2/2013,1#0,NLB Spring 2013 Gold,K
Spero Spera,??,4/2/2013,1#0,NLB Spring 2013 Gold,K
PE,TPA,4/3/2013,2#0,Starwars 2 Playoffs,I
n.Die.Guts,IM 2,4/3/2013,0#1,NLB Spring 2013 Gold,K
Storm,Spero Spera,4/3/2013,1#0,NLB Spring 2013 Gold,K
VTG.M,??,4/3/2013,1#0,NLB Spring 2013 Gold,K
NJ SWD,MVP Blue,4/3/2013,0#2,OGN Spring 2013,K
CJ Frost,SKT T1 1,4/3/2013,1#1,OGN Spring 2013,K
TPS,NJ SWD,4/4/2013,1#2,Starwars 2 Playoffs,I
n.Die.Guts,Storm,4/4/2013,0#1,NLB Spring 2013 Gold,K
CTU,iPG,4/4/2013,1#0,NLB Spring 2013 Gold,K
IM 2,iPG,4/4/2013,1#0,NLB Spring 2013 Gold,K
CLG,coL,4/4/2013,0#1,NA LCS Spring 2013,N
TSM,V,4/4/2013,0#1,NA LCS Spring 2013,N
Crs,GGU,4/4/2013,1#0,NA LCS Spring 2013,N
MRN,coL,4/4/2013,1#0,NA LCS Spring 2013,N
Royal,OMG,4/5/2013,1#0,LPL Spring 2013,C
PE,LM,4/5/2013,1#0,LPL Spring 2013,C
iG,WOA,4/5/2013,1#0,LPL Spring 2013,C
WE,Spider,4/5/2013,1#0,LPL Spring 2013,C
VTG.M,CTU,4/5/2013,0#1,NLB Spring 2013 Gold,K
??,Storm,4/5/2013,0#1,NLB Spring 2013 Gold,K
IM 2,VTG.M,4/5/2013,1#0,NLB Spring 2013 Gold,K
MRN,GGU,4/5/2013,0#1,OGN Spring 2013,K
IM,NJ SHD,4/5/2013,1#1,OGN Spring 2013,K
MVP O,KT A,4/5/2013,2#0,OGN Spring 2013,K
V,coL,4/5/2013,0#1,NA LCS Spring 2013,N
Crs,V,4/5/2013,1#0,NA LCS Spring 2013,N
TSM,Crs,4/5/2013,1#0,NA LCS Spring 2013,N
WE,OMG,4/6/2013,1#0,LPL Spring 2013,C
Royal,Spider,4/6/2013,1#0,LPL Spring 2013,C
PE,WOA,4/6/2013,1#0,LPL Spring 2013,C
iG,LM,4/6/2013,1#0,LPL Spring 2013,C
CTU,Spero Spera,4/6/2013,0#1,NLB Spring 2013 Gold,K
Spero Spera,IM 2,4/6/2013,0#1,NLB Spring 2013 Gold,K
n.Die.Guts,iPG,4/6/2013,1#0,NLB Spring 2013 Gold,K
CJ Blaze,SKT T1 2,4/6/2013,0#2,OGN Spring 2013,K
KT B,ahq.KR,4/6/2013,1#1,OGN Spring 2013,K
Spider,LM,4/7/2013,1#0,LPL Spring 2013,C
OMG,WOA,4/7/2013,1#0,LPL Spring 2013,C
WE,PE,4/7/2013,1#0,LPL Spring 2013,C
Royal,iG,4/7/2013,1#0,LPL Spring 2013,C
Storm,CTU,4/7/2013,0#1,NLB Spring 2013 Gold,K
Storm,IM 2,4/7/2013,0#1,NLB Spring 2013 Gold,K
??,iPG,4/7/2013,1#0,NLB Spring 2013 Gold,K
VTG.M,iPG,4/8/2013,1#0,NLB Spring 2013 Gold,K
n.Die.Guts,Spero Spera,4/8/2013,1#0,NLB Spring 2013 Gold,K
CTU,??,4/8/2013,1#0,NLB Spring 2013 Gold,K
WE,iG,4/9/2013,3#1,Starwars 2 Playoffs,I
Spero Spera,iPG,4/9/2013,0#1,NLB Spring 2013 Gold,K
??,IM 2,4/9/2013,0#1,NLB Spring 2013 Gold,K
VTG.M,n.Die.Guts,4/9/2013,1#0,NLB Spring 2013 Gold,K
PE,NJ SWD,4/10/2013,0#2,Starwars 2 Playoffs,I
VTG.M,Spero Spera,4/10/2013,0#1,NLB Spring 2013 Gold,K
CTU,IM 2,4/10/2013,1#0,NLB Spring 2013 Gold,K
n.Die.Guts,??,4/10/2013,1#0,NLB Spring 2013 Gold,K
Storm,iPG,4/10/2013,1#0,NLB Spring 2013 Gold,K
IM,SKT T1 1,4/10/2013,1#1,OGN Spring 2013,K
MVP O,MVP Blue,4/10/2013,1#1,OGN Spring 2013,K
coL,Crs,4/11/2013,0#1,NA LCS Spring 2013,N
CLG,d,4/11/2013,1#0,NA LCS Spring 2013,N
Crs,MRN,4/11/2013,1#0,NA LCS Spring 2013,N
GGU,MRN,4/11/2013,1#0,NA LCS Spring 2013,N
OMG,PE,4/12/2013,0#1,LPL Spring 2013,C
WE,iG,4/12/2013,0#1,LPL Spring 2013,C
Spider,WOA,4/12/2013,1#0,LPL Spring 2013,C
Royal,LM,4/12/2013,1#0,LPL Spring 2013,C
NJ SWD,SKT T1 2,4/12/2013,1#1,OGN Spring 2013,K
CJ Frost,ahq.KR,4/12/2013,2#0,OGN Spring 2013,K
CLG,MRN,4/12/2013,0#1,NA LCS Spring 2013,N
Crs,TSM,4/12/2013,0#1,NA LCS Spring 2013,N
GGU,d,4/12/2013,1#0,NA LCS Spring 2013,N
GGU,coL,4/12/2013,1#0,NA LCS Spring 2013,N
WE,LM,4/13/2013,0#1,LPL Spring 2013,C
Spider,PE,4/13/2013,0#1,LPL Spring 2013,C
Royal,WOA,4/13/2013,1#0,LPL Spring 2013,C
OMG,iG,4/13/2013,1#0,LPL Spring 2013,C
CJ Blaze,KT A,4/13/2013,1#1,OGN Spring 2013,K
KT B,NJ SHD,4/13/2013,2#0,OGN Spring 2013,K
Royal,PE,4/14/2013,0#1,LPL Spring 2013,C
Spider,iG,4/14/2013,0#1,LPL Spring 2013,C
WE,WOA,4/14/2013,1#0,LPL Spring 2013,C
OMG,LM,4/14/2013,1#0,LPL Spring 2013,C
iG,NJ SWD,4/16/2013,3#0,Starwars 2 Playoffs,I
ahq.KR,SKT T1 1,4/17/2013,1#1,OGN Spring 2013,K
SKT T1 2,MVP Blue,4/17/2013,2#0,OGN Spring 2013,K
CLG,TSM,4/17/2013,0#1,NA LCS Spring 2013,N
Crs,GGU,4/17/2013,0#1,NA LCS Spring 2013,N
MRN,TSM,4/17/2013,0#1,NA LCS Spring 2013,N
CLG,d,4/17/2013,1#0,NA LCS Spring 2013,N
coL,d,4/17/2013,1#0,NA LCS Spring 2013,N
coL,GGU,4/17/2013,1#0,NA LCS Spring 2013,N
coL,TSM,4/18/2013,0#1,NA LCS Spring 2013,N
MRN,Crs,4/18/2013,0#1,NA LCS Spring 2013,N
CLG,V,4/18/2013,1#0,NA LCS Spring 2013,N
d,Crs,4/18/2013,1#0,NA LCS Spring 2013,N
V,MRN,4/18/2013,1#0,NA LCS Spring 2013,N
V,GGU,4/18/2013,1#0,NA LCS Spring 2013,N
WOA,LM,4/19/2013,0#1,LPL Spring 2013,C
OMG,Spider,4/19/2013,1#0,LPL Spring 2013,C
iG,PE,4/19/2013,1#0,LPL Spring 2013,C
Royal,WE,4/19/2013,1#0,LPL Spring 2013,C
CJ Blaze,MVP O,4/19/2013,2#0,OGN Spring 2013,K
KT B,IM,4/19/2013,2#0,OGN Spring 2013,K
coL,MRN,4/19/2013,0#1,NA LCS Spring 2013,N
Crs,coL,4/19/2013,0#1,NA LCS Spring 2013,N
d,V,4/19/2013,0#1,NA LCS Spring 2013,N
d,TSM,4/19/2013,0#1,NA LCS Spring 2013,N
GGU,CLG,4/19/2013,1#0,NA LCS Spring 2013,N
MRN,CLG,4/19/2013,1#0,NA LCS Spring 2013,N
TSM,GGU,4/19/2013,1#0,NA LCS Spring 2013,N
V,Crs,4/19/2013,1#0,NA LCS Spring 2013,N
Spider,WE,4/20/2013,0#1,LPL Spring 2013,C
WOA,iG,4/20/2013,0#1,LPL Spring 2013,C
LM,PE,4/20/2013,0#1,LPL Spring 2013,C
OMG,Royal,4/20/2013,1#0,LPL Spring 2013,C
CJ Frost,NJ SHD,4/20/2013,1#1,OGN Spring 2013,K
NJ SWD,KT A,4/20/2013,2#0,OGN Spring 2013,K
WOA,PE,4/21/2013,0#1,LPL Spring 2013,C
Spider,Royal,4/21/2013,0#1,LPL Spring 2013,C
LM,iG,4/21/2013,0#1,LPL Spring 2013,C
OMG,WE,4/21/2013,1#0,LPL Spring 2013,C
WE,iG,4/23/2013,2#3,Starwars 2 Playoffs,I
KT A,SKT T1 2,4/24/2013,0#2,OGN Spring 2013,K
NJ SHD,ahq.KR,4/24/2013,1#1,OGN Spring 2013,K
WOA,OMG,4/26/2013,0#1,LPL Spring 2013,C
PE,WE,4/26/2013,0#1,LPL Spring 2013,C
iG,Royal,4/26/2013,1#0,LPL Spring 2013,C
LM,Spider,4/26/2013,1#0,LPL Spring 2013,C
EG,CW,4/26/2013,2#1,EU LCS Spring 2013 Playoffs,E
NJ SWD,MVP O,4/26/2013,1#1,OGN Spring 2013,K
CJ Frost,IM,4/26/2013,2#0,OGN Spring 2013,K
d,GGU,4/26/2013,1#2,NA LCS Spring 2013 Playoffs,N
CLG,V,4/26/2013,1#2,NA LCS Spring 2013 Playoffs,N
iG,WE,4/27/2013,0#1,LPL Spring 2013,C
PE,OMG,4/27/2013,0#1,LPL Spring 2013,C
WOA,Spider,4/27/2013,1#0,LPL Spring 2013,C
LM,Royal,4/27/2013,1#0,LPL Spring 2013,C
Gambit,SK,4/27/2013,2#0,EU LCS Spring 2013 Playoffs,E
Fnatic,EG,4/27/2013,2#1,EU LCS Spring 2013 Playoffs,E
KT B,SKT T1 1,4/27/2013,1#1,OGN Spring 2013,K
CJ Blaze,MVP Blue,4/27/2013,2#0,OGN Spring 2013,K
Crs,GGU,4/27/2013,1#2,NA LCS Spring 2013 Playoffs,N
TSM,V,4/27/2013,2#1,NA LCS Spring 2013 Playoffs,N
WOA,Royal,4/28/2013,0#1,LPL Spring 2013,C
iG,OMG,4/28/2013,0#1,LPL Spring 2013,C
LM,WE,4/28/2013,1#0,LPL Spring 2013,C
PE,Spider,4/28/2013,1#0,LPL Spring 2013,C
